"Species","Region","Year","reg_runsize_raw","reg_runsize_relative"
"Coho","Skeena",1979,74775.3333333333,8.76204390610627
"Coho","Skeena",1980,192178.333333333,25.4844510744064
"Coho","Skeena",1981,113714.333333333,12.1667028197613
"Coho","Skeena",1982,80250,12.44978182837
"Coho","Skeena",1983,205544.333333333,28.7822958750529
"Coho","Skeena",1984,210126.333333333,22.5268741364582
"Coho","Skeena",1985,117495,16.713049421492
"Coho","Skeena",1986,397260,44.233069429486
"Coho","Skeena",1987,268804.5,25.2542612996305
"Coho","Skeena",1988,42584.6666666667,5.31951251169983
"Coho","Skeena",1989,171490,19.1965509952753
"Coho","Skeena",1990,270021.75,52.3047030142481
"Coho","Skeena",1991,180059.333333333,20.6258105475414
"Coho","Skeena",1992,172948.333333333,19.3445203760819
"Coho","Skeena",1993,67075.25,13.3780825359174
"Coho","Skeena",1994,313177,31.6934964965635
"Coho","Skeena",1995,61886.5,5.78631325723756
"Coho","Skeena",1996,143792.5,15.6614072770936
"Coho","Skeena",1997,26245.6666666667,3.93779215770408
"Coho","Skeena",1998,109103.5,11.6015049490157
"Coho","Skeena",1999,152834.666666667,23.563020103446
"Coho","Skeena",2000,65066.75,13.780478054389
"Coho","Skeena",2001,160001.25,31.1794725084189
"Coho","Skeena",2002,120440,23.9821432284437
"Coho","Skeena",2003,122840,24.4607630563891
"Coho","Skeena",2004,110011.5,23.8151928414513
"Coho","Skeena",2005,176293.25,40.5827718583917
"Coho","Skeena",2006,97117.75,21.4669796605045
"Coho","Skeena",2007,98574.75,21.243453441858
"Coho","Skeena",2008,74521.75,18.5590658335448
"Coho","Skeena",2009,255497,61.7840879116232
"Coho","Skeena",2010,124133.25,29.2656078696992
"Coho","Skeena",2011,87812.3333333333,26.2645913502192
"Coho","Skeena",2012,110086.666666667,28.4703001868919
"Coho","Skeena",2013,165320.25,36.6416017268612
"Coho","Skeena",2014,140976,37.8448894941319
"Coho","Skeena",2015,88289.3333333333,30.9734813767121
"Coho","Skeena",2016,195831.333333333,37.5433322321438
"Coho","Skeena",2017,96269.3333333333,24.4051267393311
"Pink (Even)","CC",1954,1676030.5,21.7374357114822
"Pink (Even)","CC",1956,2903862,31.3849886545641
"Pink (Even)","CC",1958,2187834,19.0823778211477
"Pink (Even)","CC",1960,5091273,28.7931990887655
"Pink (Even)","CC",1962,17939849.5,88.9952924402554
"Pink (Even)","CC",1964,5937669.5,42.78662038922
"Pink (Even)","CC",1966,6287584,53.6684515164446
"Pink (Even)","CC",1968,11106237,77.9026309847253
"Pink (Even)","CC",1970,4036347.5,34.9350947187682
"Pink (Even)","CC",1972,6765091,41.583803744027
"Pink (Even)","CC",1974,4956745,36.3772967102983
"Pink (Even)","CC",1976,4773495.5,44.2701785141468
"Pink (Even)","CC",1978,6130120.5,41.8906902633665
"Pink (Even)","CC",1980,3661938,24.4368867483068
"Pink (Even)","CC",1982,1131281,12.8608283722965
"Pink (Even)","CC",1984,2708075.5,25.2979308551476
"Pink (Even)","CC",1986,9810113,58.554987759449
"Pink (Even)","CC",1988,9658533.5,52.8863216827304
"Pink (Even)","CC",1990,6717539.5,49.549674706849
"Pink (Even)","CC",1992,7398601,29.9440746300056
"Pink (Even)","CC",1994,1291863,12.1396090832652
"Pink (Even)","CC",1996,3591386.5,28.1689969436067
"Pink (Even)","CC",1998,1752553,11.480403322246
"Pink (Even)","CC",2000,3735845,25.5314679740606
"Pink (Even)","CC",2002,4225925.5,31.156498005915
"Pink (Even)","CC",2004,1956122,17.3930204947459
"Pink (Even)","CC",2006,658905,7.28376909323212
"Pink (Even)","CC",2008,652227,6.30973896906669
"Pink (Even)","CC",2010,612688.5,6.45300850773708
"Pink (Even)","CC",2012,2112750,15.4708544912559
"Pink (Even)","CC",2014,2996356.5,28.518156567467
"Pink (Even)","CC",2016,3807023.5,15.3246642561396
"Pink (Even)","HG",1954,1179264.33333333,52.6963307134569
"Pink (Even)","HG",1956,615856.666666667,21.3865817659656
"Pink (Even)","HG",1958,875628.333333333,30.5521241564426
"Pink (Even)","HG",1960,439784.333333333,18.8743590814411
"Pink (Even)","HG",1962,847474.666666667,34.1491000675146
"Pink (Even)","HG",1964,418820.666666667,12.0308994235228
"Pink (Even)","HG",1966,1542412.33333333,46.5633248251181
"Pink (Even)","HG",1968,1681399,52.0490689368147
"Pink (Even)","HG",1970,1176579.33333333,46.6461164249067
"Pink (Even)","HG",1972,1153397.66666667,49.5065386324871
"Pink (Even)","HG",1974,536595.333333333,21.8568526820387
"Pink (Even)","HG",1976,983535.666666667,37.8178092762272
"Pink (Even)","HG",1978,607502.333333333,25.252170070929
"Pink (Even)","HG",1980,427982.666666667,15.9142328837192
"Pink (Even)","HG",1982,332275.333333333,10.9266398859109
"Pink (Even)","HG",1984,1032722.33333333,26.2415946256741
"Pink (Even)","HG",1986,1351859,44.0395495918075
"Pink (Even)","HG",1988,797667,27.6257795640357
"Pink (Even)","HG",1990,1905700.66666667,57.4663754036232
"Pink (Even)","HG",1992,1077341.66666667,32.4932652774939
"Pink (Even)","HG",1994,690762.333333333,22.3156945555792
"Pink (Even)","HG",1996,2038590.66666667,51.0848190846561
"Pink (Even)","HG",1998,1003298,37.7823042547372
"Pink (Even)","HG",2000,730842,30.7164171535177
"Pink (Even)","HG",2002,852748,26.9541655818924
"Pink (Even)","HG",2004,257052,8.91257732693285
"Pink (Even)","HG",2006,243982.666666667,7.60595495405323
"Pink (Even)","HG",2008,489649,14.2353113179949
"Pink (Even)","HG",2010,1460598,50.0340773061852
"Pink (Even)","HG",2012,809801,34.3138353279866
"Pink (Even)","Skeena",1954,953507,16.315713263238
"Pink (Even)","Skeena",1956,714327.5,11.6613312532286
"Pink (Even)","Skeena",1958,727347.5,13.30522273593
"Pink (Even)","Skeena",1960,378280,6.27165627539205
"Pink (Even)","Skeena",1962,1571379.5,25.7685945054307
"Pink (Even)","Skeena",1964,2494060.5,38.8426341627987
"Pink (Even)","Skeena",1966,1476786,24.5860621082369
"Pink (Even)","Skeena",1968,2968918.5,49.5825130278232
"Pink (Even)","Skeena",1970,1865416,34.9383731161616
"Pink (Even)","Skeena",1972,2400088.5,40.2656107445419
"Pink (Even)","Skeena",1974,740310,12.0011663759737
"Pink (Even)","Skeena",1976,1143837.5,22.137410083859
"Pink (Even)","Skeena",1978,1994265,39.6294500606587
"Pink (Even)","Skeena",1980,1453676,27.4905575690655
"Pink (Even)","Skeena",1982,1825284,34.8598441494485
"Pink (Even)","Skeena",1984,3220080.5,53.2288448909538
"Pink (Even)","Skeena",1986,4390125,76.9066224721342
"Pink (Even)","Skeena",1988,1924869,33.0237091571037
"Pink (Even)","Skeena",1990,4690573.5,87.3047097176458
"Pink (Even)","Skeena",1992,2523592.5,58.442914614977
"Pink (Even)","Skeena",1994,596188,11.8583590812843
"Pink (Even)","Skeena",1996,4377561.5,83.3238577058663
"Pink (Even)","Skeena",1998,512605.5,9.22323975608967
"Pink (Even)","Skeena",2000,1122461,19.6692528742074
"Pink (Even)","Skeena",2002,1714669.5,26.7546311750424
"Pink (Even)","Skeena",2004,2070525,33.3234324113425
"Pink (Even)","Skeena",2006,356866,6.56646224089338
"Pink (Even)","Skeena",2008,182794,3.33985046982071
"Pink (Even)","Skeena",2010,700135.5,11.6196125305178
"Pink (Even)","Skeena",2012,750428,12.313506208512
"Pink (Even)","Skeena",2014,2696562,44.0662818233562
"Pink (Even)","Skeena",2016,642148,10.7239514797014
"Pink (Even)","VIMI",1954,666241.5,21.7157651403149
"Pink (Even)","VIMI",1956,814700.5,19.4301372840248
"Pink (Even)","VIMI",1958,1077749.5,26.7835301107798
"Pink (Even)","VIMI",1960,292977.5,5.68988493304716
"Pink (Even)","VIMI",1962,740348,13.2899701731866
"Pink (Even)","VIMI",1964,756636.5,13.817146612606
"Pink (Even)","VIMI",1966,2405093,42.3381265167386
"Pink (Even)","VIMI",1968,2619959,45.9837869701059
"Pink (Even)","VIMI",1970,1805408.5,31.5929037430576
"Pink (Even)","VIMI",1972,759846.5,13.6480292042509
"Pink (Even)","VIMI",1974,1379001,24.3452566204442
"Pink (Even)","VIMI",1976,2822290.5,50.1522716081671
"Pink (Even)","VIMI",1978,1251859,21.9118867647606
"Pink (Even)","VIMI",1980,1344752,23.8306352003153
"Pink (Even)","VIMI",1982,389767.5,6.70995766815493
"Pink (Even)","VIMI",1984,311645.5,5.44565674266474
"Pink (Even)","VIMI",1986,1039774,23.5798450542946
"Pink (Even)","VIMI",1988,1358345,27.6519777195581
"Pink (Even)","VIMI",1990,2187680.5,49.3207128993729
"Pink (Even)","VIMI",1992,1803126,37.850531842531
"Pink (Even)","VIMI",1994,837875.5,16.2771436827932
"Pink (Even)","VIMI",1996,1340679,26.5904451753765
"Pink (Even)","VIMI",1998,1206525.5,21.9019940119592
"Pink (Even)","VIMI",2000,3087997.5,55.6722371733657
"Pink (Even)","VIMI",2002,566734.5,12.8635181406074
"Pink (Even)","VIMI",2004,859602,15.3779812692666
"Pink (Even)","VIMI",2006,353837,6.75120418787972
"Pink (Even)","VIMI",2008,317730,7.26036001559245
"Pink (Even)","VIMI",2010,831966,24.0729633225624
"Pink (Even)","VIMI",2012,1490779,32.531646044505
"Pink (Even)","VIMI",2014,3116599.5,83.2175613025372
"Pink (Even)","VIMI",2016,410088,8.24355311890638
"Pink (Even)","VIMI",2018,415323.5,9.41399941092522
"Pink (Odd)","CC",1955,917839.333333333,22.6477368228558
"Pink (Odd)","CC",1957,1288502.66666667,33.6779512297099
"Pink (Odd)","CC",1959,913711.666666667,16.9314550045832
"Pink (Odd)","CC",1961,3259420,53.3767539815625
"Pink (Odd)","CC",1963,2929172,50.1660198510422
"Pink (Odd)","CC",1965,1392749,24.8996784095493
"Pink (Odd)","CC",1967,378465.333333333,8.20085280340619
"Pink (Odd)","CC",1969,397707,12.1174725375602
"Pink (Odd)","CC",1971,844302.333333333,23.8240547486785
"Pink (Odd)","CC",1973,643438.333333333,15.2813988471709
"Pink (Odd)","CC",1975,589612.666666667,15.980987824291
"Pink (Odd)","CC",1977,1051466.33333333,31.6764939542941
"Pink (Odd)","CC",1979,1713304,33.0517683150422
"Pink (Odd)","CC",1981,2023610.66666667,41.005700938335
"Pink (Odd)","CC",1983,1774580.33333333,29.5804263756028
"Pink (Odd)","CC",1985,3582868.33333333,62.3525182640945
"Pink (Odd)","CC",1987,1208008,21.0519405033919
"Pink (Odd)","CC",1989,924572.666666667,17.3237602984647
"Pink (Odd)","CC",1991,2147722.33333333,33.953997536701
"Pink (Odd)","CC",1993,1144022,17.330465544438
"Pink (Odd)","CC",1995,986169.333333333,19.6932835530084
"Pink (Odd)","CC",1997,1262469,20.2135175462998
"Pink (Odd)","CC",1999,1238602.66666667,25.2433482237395
"Pink (Odd)","CC",2001,4026423.66666667,71.41011294474
"Pink (Odd)","CC",2003,3080443.66666667,50.6814335354514
"Pink (Odd)","CC",2005,2693850.33333333,47.6352834321113
"Pink (Odd)","CC",2007,2037837.66666667,36.4174325906587
"Pink (Odd)","CC",2009,3527839,67.4593763135409
"Pink (Odd)","CC",2011,1481738.33333333,26.2571332200617
"Pink (Odd)","CC",2013,4520974,72.5376152281069
"Pink (Odd)","CC",2017,3539348.66666667,43.910301848389
"Pink (Odd)","Fraser",1959,6460055,24.8463653846154
"Pink (Odd)","Fraser",1961,1890685,7.27186538461538
"Pink (Odd)","Fraser",1963,5481312,21.0819692307692
"Pink (Odd)","Fraser",1965,2316788,8.91072307692308
"Pink (Odd)","Fraser",1967,12962791,49.8568884615385
"Pink (Odd)","Fraser",1969,3929548,15.1136461538462
"Pink (Odd)","Fraser",1971,9762376,37.5476
"Pink (Odd)","Fraser",1973,6803723,26.1681653846154
"Pink (Odd)","Fraser",1975,4893955,18.8229038461538
"Pink (Odd)","Fraser",1977,8209485,31.5749423076923
"Pink (Odd)","Fraser",1979,14404121,55.4004653846154
"Pink (Odd)","Fraser",1981,18684688,71.8641846153846
"Pink (Odd)","Fraser",1983,15345996,59.0230615384615
"Pink (Odd)","Fraser",1985,19037688,73.2218769230769
"Pink (Odd)","Fraser",1987,7171773,27.5837423076923
"Pink (Odd)","Fraser",1989,16484260,63.401
"Pink (Odd)","Fraser",1991,22180122,85.3081615384615
"Pink (Odd)","Fraser",1993,16983498,65.3211461538462
"Pink (Odd)","Fraser",1995,12903708,49.6296461538462
"Pink (Odd)","Fraser",1997,8175964,31.4460153846154
"Pink (Odd)","Fraser",1999,3585477,13.7902961538462
"Pink (Odd)","Fraser",2001,21173154,81.4352076923077
"Pink (Odd)","Fraser",2003,2.6e+07,100
"Pink (Odd)","Fraser",2005,1e+07,38.4615384615385
"Pink (Odd)","Fraser",2007,1.1e+07,42.3076923076923
"Pink (Odd)","Fraser",2009,19936153,76.6775115384615
"Pink (Odd)","Fraser",2011,20645118,79.4043
"Pink (Odd)","Fraser",2013,15897819,61.1454576923077
"Pink (Odd)","Fraser",2015,5778903,22.22655
"Pink (Odd)","Fraser",2017,3549232,13.6508923076923
"Pink (Odd)","HG",1955,77985,26.8935122440745
"Pink (Odd)","HG",1957,244237,84.2263351921014
"Pink (Odd)","HG",1959,289977,100
"Pink (Odd)","HG",1961,68545,23.6380816409577
"Pink (Odd)","HG",1963,119837,41.326381057808
"Pink (Odd)","HG",1965,49966,17.2310217706922
"Pink (Odd)","HG",1967,115287,39.7572910955007
"Pink (Odd)","HG",1969,268275,92.5159581621991
"Pink (Odd)","HG",1971,50408,17.3834476527449
"Pink (Odd)","HG",1973,67662,23.3335747317891
"Pink (Odd)","HG",1975,35529,12.2523510485314
"Pink (Odd)","HG",1977,15947,5.4994016766847
"Pink (Odd)","HG",1979,32639,11.2557202812637
"Pink (Odd)","HG",1981,12105,4.17446900961111
"Pink (Odd)","HG",1983,23484,8.09857333512658
"Pink (Odd)","HG",1985,42355,14.6063308469292
"Pink (Odd)","HG",1987,68356,23.572904057908
"Pink (Odd)","HG",1989,46503,16.0367891246547
"Pink (Odd)","HG",1991,23472,8.09443507588533
"Pink (Odd)","HG",1993,26606,9.17521044772516
"Pink (Odd)","HG",1995,6868,2.36846370574218
"Pink (Odd)","HG",1997,6415,2.21224441938499
"Pink (Odd)","HG",1999,6396,2.20569217558634
"Pink (Odd)","HG",2001,13846,4.77486145452915
"Pink (Odd)","HG",2003,11920,4.1106708463085
"Pink (Odd)","HG",2005,222186,76.6219389813675
"Pink (Odd)","HG",2007,75283,25.9617142049197
"Pink (Odd)","HG",2009,64287,22.1696893201875
"Pink (Odd)","HG",2011,144435,49.8091227924973
"Pink (Odd)","HG",2013,77908,26.8669584139432
"Pink (Odd)","Nass",1955,109804,3.31792478314918
"Pink (Odd)","Nass",1957,94541,2.85672586539385
"Pink (Odd)","Nass",1959,500526,15.1242907363168
"Pink (Odd)","Nass",1961,666072,20.1265600175016
"Pink (Odd)","Nass",1963,415679,12.5604864662004
"Pink (Odd)","Nass",1965,743798,22.475190501774
"Pink (Odd)","Nass",1967,202081,6.10623982827192
"Pink (Odd)","Nass",1969,131699,3.97952147477291
"Pink (Odd)","Nass",1971,367647,11.1091134453248
"Pink (Odd)","Nass",1973,180029,5.43989910008346
"Pink (Odd)","Nass",1975,358306,10.8268583781197
"Pink (Odd)","Nass",1977,724195,21.8828507006368
"Pink (Odd)","Nass",1979,137594,4.1576494719011
"Pink (Odd)","Nass",1981,588130,17.7714027058534
"Pink (Odd)","Nass",1983,3110666,93.9943518769766
"Pink (Odd)","Nass",1985,1656933,50.0672021485349
"Pink (Odd)","Nass",1987,1245983,37.6496108983513
"Pink (Odd)","Nass",1989,2448618,73.9893842361406
"Pink (Odd)","Nass",1991,3309418,100
"Pink (Odd)","Nass",1993,1885997,56.9887817132801
"Pink (Odd)","Nass",1995,1601791,48.4009877265429
"Pink (Odd)","Nass",1997,708645,21.4129795631739
"Pink (Odd)","Nass",1999,2195047,66.3272817153953
"Pink (Odd)","Nass",2001,2085783,63.0256740006853
"Pink (Odd)","Nass",2003,2181863,65.928903511131
"Pink (Odd)","Nass",2005,2562613,77.4339476004542
"Pink (Odd)","Nass",2007,1787897,54.0245142801544
"Pink (Odd)","Nass",2009,1498016,45.2652399908383
"Pink (Odd)","Nass",2011,240409,7.26438908593596
"Pink (Odd)","Nass",2013,1784313,53.9162172925874
"Pink (Odd)","Nass",2015,984862,29.7593715873909
"Pink (Odd)","Nass",2017,1713019,51.7619412235021
"Pink (Odd)","Skeena",1955,529915.333333333,9.30162295375264
"Pink (Odd)","Skeena",1957,892008.333333333,9.34092813125825
"Pink (Odd)","Skeena",1959,915215,11.4036793347356
"Pink (Odd)","Skeena",1961,945737,13.6255369971671
"Pink (Odd)","Skeena",1963,1131210.33333333,10.9778391041935
"Pink (Odd)","Skeena",1965,1515382.33333333,13.1340075473452
"Pink (Odd)","Skeena",1967,790018.333333333,6.49602296569612
"Pink (Odd)","Skeena",1969,1018940.66666667,8.32034133564918
"Pink (Odd)","Skeena",1971,1043796,12.5359714680289
"Pink (Odd)","Skeena",1973,1219356,9.50425553388465
"Pink (Odd)","Skeena",1975,1843918.33333333,14.5103195786523
"Pink (Odd)","Skeena",1977,1265868.33333333,12.0759959160572
"Pink (Odd)","Skeena",1979,559973.666666667,5.21005018662861
"Pink (Odd)","Skeena",1981,1851108.66666667,15.7757118596011
"Pink (Odd)","Skeena",1983,4381804.66666667,46.3653463681917
"Pink (Odd)","Skeena",1985,2547350,30.5686133326038
"Pink (Odd)","Skeena",1987,3350672.33333333,27.2108059711101
"Pink (Odd)","Skeena",1989,4571214.66666667,60.3296786537698
"Pink (Odd)","Skeena",1991,10584175.3333333,98.2606552610467
"Pink (Odd)","Skeena",1993,1269255.66666667,14.9833677052787
"Pink (Odd)","Skeena",1995,3563531.66666667,34.7786127875816
"Pink (Odd)","Skeena",1997,562099,7.45976456424506
"Pink (Odd)","Skeena",1999,1566439.66666667,35.4779927268616
"Pink (Odd)","Skeena",2001,1506983,27.3091136589914
"Pink (Odd)","Skeena",2003,2014729.66666667,35.1068802790065
"Pink (Odd)","Skeena",2005,1803367.33333333,43.0332483277065
"Pink (Odd)","Skeena",2007,1093460.66666667,28.3457757957963
"Pink (Odd)","Skeena",2009,2934936.66666667,32.9191249064058
"Pink (Odd)","Skeena",2011,343584,5.57427874617441
"Pink (Odd)","Skeena",2013,1245491,25.2138188538562
"Pink (Odd)","Skeena",2015,328017.333333333,5.67427214338865
"Pink (Odd)","Skeena",2017,433776.333333333,6.20146828469585
"Pink (Odd)","VIMI",1959,491369.2,35.5162455442322
"Pink (Odd)","VIMI",1961,584215,34.4212938948479
"Pink (Odd)","VIMI",1963,763118.6,43.6280670211094
"Pink (Odd)","VIMI",1965,208225.8,18.5271162617789
"Pink (Odd)","VIMI",1967,217874,11.8485100134177
"Pink (Odd)","VIMI",1969,65910.4,3.33497554646132
"Pink (Odd)","VIMI",1971,255394,14.4651682474416
"Pink (Odd)","VIMI",1973,416224.8,24.2249086016453
"Pink (Odd)","VIMI",1975,449159.8,22.9847156201513
"Pink (Odd)","VIMI",1977,135460.4,6.24264295299868
"Pink (Odd)","VIMI",1979,136499.8,5.8005800584355
"Pink (Odd)","VIMI",1981,345967.8,15.0334470667009
"Pink (Odd)","VIMI",1983,522733.6,26.2879900755606
"Pink (Odd)","VIMI",1985,355868.2,24.9497765878519
"Pink (Odd)","VIMI",1987,195864.2,10.6866541511387
"Pink (Odd)","VIMI",1989,375160.4,21.7754581600738
"Pink (Odd)","VIMI",1991,309654.8,13.2805032350423
"Pink (Odd)","VIMI",1993,387250.4,25.5944781135982
"Pink (Odd)","VIMI",1995,173054.2,7.61766528035103
"Pink (Odd)","VIMI",1997,190641,7.32843711479313
"Pink (Odd)","VIMI",1999,291900,10.5871261132221
"Pink (Odd)","VIMI",2001,587958.4,24.5891358653637
"Pink (Odd)","VIMI",2003,240352.2,11.0720606343897
"Pink (Odd)","VIMI",2005,252408.2,15.379948653282
"Pink (Odd)","VIMI",2007,249123.6,18.2852070791638
"Pink (Odd)","VIMI",2009,880957.6,59.7905441778973
"Pink (Odd)","VIMI",2011,404051.4,18.7134707261896
"Pink (Odd)","VIMI",2013,1120279.8,55.965687568383
"Pink (Odd)","VIMI",2015,954448.6,38.263209259415
"Pink (Odd)","VIMI",2017,198249.8,7.8165121622425
"Pink (Odd)","VIMI",2019,372329.4,13.2941959576316
"Sockeye","CC",1954,77671.2666666667,23.4064733364601
"Sockeye","CC",1955,82640.125,28.2788287378262
"Sockeye","CC",1956,118879.5625,26.0390433165557
"Sockeye","CC",1957,64506.2666666667,22.3722514885107
"Sockeye","CC",1958,112528.875,32.7268827428163
"Sockeye","CC",1959,107758.6,28.8128660472271
"Sockeye","CC",1960,49930.125,20.0449812748253
"Sockeye","CC",1961,61381.8461538462,25.8731698648155
"Sockeye","CC",1962,125881.772727273,30.5178536855558
"Sockeye","CC",1963,155199.739130435,44.500436187829
"Sockeye","CC",1964,113907.68,34.4842042640381
"Sockeye","CC",1965,62686,29.8063190420367
"Sockeye","CC",1966,58817.6538461538,38.4566559026935
"Sockeye","CC",1967,76064.2307692308,25.1498951284512
"Sockeye","CC",1968,166686.16,33.8045876521899
"Sockeye","CC",1969,71725.6842105263,14.2895389450232
"Sockeye","CC",1970,38706.3157894737,19.9031356196208
"Sockeye","CC",1971,76195.0869565217,25.2953768783503
"Sockeye","CC",1972,58549.6363636364,24.6712846563422
"Sockeye","CC",1973,214306.80952381,30.3854194105759
"Sockeye","CC",1974,106837.619047619,25.2481212445305
"Sockeye","CC",1975,79975.2631578947,28.8639018150692
"Sockeye","CC",1976,98849.5,23.1001174364987
"Sockeye","CC",1977,76084.7,24.5817088190673
"Sockeye","CC",1978,70691.375,18.5853722284543
"Sockeye","CC",1979,50938.7272727273,35.2983717988573
"Sockeye","CC",1980,55529.2727272727,21.9972706605627
"Sockeye","CC",1981,106073.958333333,31.7276289225704
"Sockeye","CC",1982,109821.909090909,34.2497146413379
"Sockeye","CC",1983,73727.4090909091,18.3497165366995
"Sockeye","CC",1984,38336.6,15.6428895835865
"Sockeye","CC",1985,87470.6296296296,27.1022206358148
"Sockeye","CC",1986,81914.4444444444,21.156588048426
"Sockeye","CC",1987,70901,22.3972827494497
"Sockeye","CC",1988,73450.6666666667,26.4730142004895
"Sockeye","CC",1989,33732.0740740741,13.6424698063587
"Sockeye","CC",1990,54468.2608695652,12.6100344397728
"Sockeye","CC",1991,74544.2,27.822548737665
"Sockeye","CC",1992,96927,21.4147296001537
"Sockeye","CC",1993,48738.84,18.7274366491403
"Sockeye","CC",1994,40397.4705882353,16.2905658892113
"Sockeye","CC",1995,38621.3125,14.0063104443145
"Sockeye","CC",1996,22171.9090909091,20.2269174553354
"Sockeye","CC",1997,32287.4761904762,18.2783311131863
"Sockeye","CC",1998,19909.2105263158,15.0575854654746
"Sockeye","CC",1999,9541.5,18.4350279965602
"Sockeye","CC",2000,8167.91666666667,12.5509825344008
"Sockeye","CC",2001,11270.8333333333,13.4896464594199
"Sockeye","CC",2002,26187.5,14.4908282357628
"Sockeye","CC",2003,30176.0526315789,28.5736443923624
"Sockeye","CC",2004,17597.5416666667,14.4869154600447
"Sockeye","CC",2005,21268.0952380952,15.6378770217129
"Sockeye","CC",2006,14093.4545454545,15.2985346568707
"Sockeye","CC",2007,14913.9444444444,12.8806353015675
"Sockeye","CC",2008,11557.6111111111,10.24491385084
"Sockeye","CC",2009,17549.1428571429,16.8493494192378
"Sockeye","CC",2010,16381.8333333333,9.63947623482238
"Sockeye","CC",2011,68328.2,21.2554435850097
"Sockeye","CC",2012,17761.6363636364,13.0235833459977
"Sockeye","CC",2013,27915.7,15.5189664847472
"Sockeye","CC",2014,20354.8421052632,14.2179852594235
"Sockeye","Columbia",1994,4683,1.61005294643471
"Sockeye","Columbia",1995,6167,2.12026404455752
"Sockeye","Columbia",1996,19242,6.61555387471636
"Sockeye","Columbia",1997,15915,5.47170460015128
"Sockeye","Columbia",1998,6686,2.29870040569346
"Sockeye","Columbia",1999,9439,3.24520387815444
"Sockeye","Columbia",2000,36310,12.4836691191639
"Sockeye","Columbia",2001,54766,18.8289898920443
"Sockeye","Columbia",2002,11408,3.92216186481469
"Sockeye","Columbia",2003,22789,7.83504091315409
"Sockeye","Columbia",2004,51425,17.6803273052328
"Sockeye","Columbia",2005,38103,13.100116894726
"Sockeye","Columbia",2006,26529,9.1208828989892
"Sockeye","Columbia",2007,20447,7.02984253592794
"Sockeye","Columbia",2008,145816,50.1327098947947
"Sockeye","Columbia",2009,101255,34.8122808223888
"Sockeye","Columbia",2010,289961,99.6909165921749
"Sockeye","Columbia",2011,112656,38.7320360310802
"Sockeye","Columbia",2012,267845,92.0872584748676
"Sockeye","Columbia",2013,70266,24.1580141648903
"Sockeye","Columbia",2014,290860,100
"Sockeye","Fraser",1952,176416.647058824,17.7084427940476
"Sockeye","Fraser",1953,298169.352941176,20.1443658602489
"Sockeye","Fraser",1954,162213.294117647,17.1623118081771
"Sockeye","Fraser",1955,121967.764705882,15.4180031650791
"Sockeye","Fraser",1956,162968.823529412,12.9541598337853
"Sockeye","Fraser",1957,262973.588235294,17.983069122685
"Sockeye","Fraser",1958,197114.888888889,15.6101538200969
"Sockeye","Fraser",1959,201295.611111111,20.180806149236
"Sockeye","Fraser",1960,197385.352941176,11.8652737567806
"Sockeye","Fraser",1961,265666.705882353,15.68720640204
"Sockeye","Fraser",1962,80771.0588235294,7.59782663746804
"Sockeye","Fraser",1963,192161.777777778,10.6379640224243
"Sockeye","Fraser",1964,95150.9444444444,7.35814216606356
"Sockeye","Fraser",1965,176976.117647059,9.37842088016776
"Sockeye","Fraser",1966,146689.823529412,13.1426841425718
"Sockeye","Fraser",1967,183623.888888889,21.6166195537761
"Sockeye","Fraser",1968,157105.5,13.2608575960208
"Sockeye","Fraser",1969,258760.388888889,14.4314811596142
"Sockeye","Fraser",1970,114392.222222222,8.8807910225054
"Sockeye","Fraser",1971,244503.555555556,21.0626241686358
"Sockeye","Fraser",1972,194755.277777778,17.1166862551218
"Sockeye","Fraser",1973,363136.333333333,17.6866147798969
"Sockeye","Fraser",1974,189270.333333333,13.8213114405989
"Sockeye","Fraser",1975,159736.055555556,16.9110516280104
"Sockeye","Fraser",1976,231712.888888889,22.1517311657487
"Sockeye","Fraser",1977,310533,14.4399969799218
"Sockeye","Fraser",1978,199003.833333333,11.863017895887
"Sockeye","Fraser",1979,291460.277777778,28.194682367289
"Sockeye","Fraser",1980,170005.166666667,11.5699146849767
"Sockeye","Fraser",1981,415599.833333333,16.47260128224
"Sockeye","Fraser",1982,344751.055555556,20.3005844090472
"Sockeye","Fraser",1983,198786.833333333,14.5420323967613
"Sockeye","Fraser",1984,321584.722222222,20.0805799190661
"Sockeye","Fraser",1985,758296.5,14.8752079855685
"Sockeye","Fraser",1986,508815.333333333,26.2892822361632
"Sockeye","Fraser",1987,304069.777777778,22.8867349004729
"Sockeye","Fraser",1988,197362.222222222,20.3821094248704
"Sockeye","Fraser",1989,1023963.72222222,26.1998331730484
"Sockeye","Fraser",1990,801841.333333333,26.4110255802651
"Sockeye","Fraser",1991,458737.777777778,27.4102859586541
"Sockeye","Fraser",1992,343353.888888889,24.9756565049951
"Sockeye","Fraser",1993,1307683.55555556,40.0279409863965
"Sockeye","Fraser",1994,651861.833333333,22.1265087578702
"Sockeye","Fraser",1995,163712.722222222,9.81603143712199
"Sockeye","Fraser",1996,242620.833333333,21.0864015824757
"Sockeye","Fraser",1997,906360.333333333,33.568393222194
"Sockeye","Fraser",1998,483764.166666667,22.6483029986159
"Sockeye","Fraser",1999,158204.444444444,14.7839682316101
"Sockeye","Fraser",2000,273977.333333333,26.801343086653
"Sockeye","Fraser",2001,390462.166666667,15.9759122521
"Sockeye","Fraser",2002,505053.833333333,16.9771842210291
